,ID,gender,owns_car,owns_realty,#_of_children,total_income,income_type,education,family_status,housing_type,mobile_cellphone?,work_phone?,home_phone?,email?,occupation,#_of_family_members,age,years_employed,MONTHS_BALANCE,STATUS
23147,5142755,F,0,0,0,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2,48,3,-45,0
23148,5142756,F,0,0,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2,33,9,-4,1
23149,5142758,M,1,0,1,337500,Commercial associate,Higher education,Separated,House / apartment,1,0,1,0,Managers,2,42,1,-14,1
23150,5142760,M,1,0,1,337500,Commercial associate,Higher education,Separated,House / apartment,1,0,1,0,Managers,2,42,1,-23,1
23151,5142761,M,1,0,1,337500,Commercial associate,Higher education,Separated,House / apartment,1,0,1,0,Managers,2,42,1,-19,0
23152,5142763,F,0,0,0,117000,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,0,0,Sales staff,1,27,1,-34,0
23153,5142764,F,0,0,0,117000,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,0,0,Sales staff,1,27,1,-13,0
23154,5142765,F,1,0,4,202500,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,6,34,12,-18,0
23155,5142766,F,1,0,4,202500,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,6,34,12,-2,0
23156,5142767,F,1,0,4,202500,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,6,34,12,-26,0
23157,5142768,F,1,0,4,202500,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,6,34,12,-26,1
23158,5142769,F,1,0,4,202500,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,6,34,12,-18,0
23159,5142770,F,1,0,4,202500,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,6,34,12,-14,0
23160,5142771,M,1,0,2,184500,Working,Higher education,Married,House / apartment,1,1,0,0,Drivers,4,34,3,-13,1
23161,5142772,M,1,0,2,184500,Working,Higher education,Married,House / apartment,1,1,0,0,Drivers,4,34,3,-30,1
23162,5142773,M,1,0,2,184500,Working,Higher education,Married,House / apartment,1,1,0,0,Drivers,4,34,3,-9,1
23163,5142774,M,1,0,2,184500,Working,Higher education,Married,House / apartment,1,1,0,0,Drivers,4,34,3,-41,1
23164,5142775,M,1,0,2,184500,Working,Higher education,Married,House / apartment,1,1,0,0,Drivers,4,34,3,-10,0
23165,5142776,M,1,0,2,184500,Working,Higher education,Married,House / apartment,1,1,0,0,Drivers,4,34,3,-14,1
23166,5142777,M,1,0,2,157500,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,Laborers,3,38,4,-34,0
23167,5142779,M,1,0,2,157500,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,Laborers,3,38,4,-35,0
23168,5142780,M,1,0,2,157500,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,Laborers,3,38,4,-40,0
23169,5142781,M,1,0,2,157500,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,Laborers,3,38,4,-49,0
23170,5142782,M,1,0,2,157500,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,Laborers,3,38,4,-41,0
23171,5142784,M,1,0,2,157500,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,Laborers,3,38,4,-9,0
23172,5142789,F,0,0,1,189000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,3,52,12,-19,0
23173,5142790,F,0,0,1,189000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,3,52,12,-10,0
23174,5142791,F,0,0,1,189000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,3,52,12,-10,0
23175,5142792,F,0,0,1,189000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,3,52,12,-8,0
23176,5142793,M,0,0,2,90000,Working,Secondary / secondary special,Married,With parents,1,1,0,0,Low-skill Laborers,4,30,5,-32,1
23177,5142794,M,0,0,2,90000,Working,Secondary / secondary special,Married,With parents,1,1,0,0,Low-skill Laborers,4,30,5,-19,0
23178,5142795,M,1,0,1,202500,Working,Secondary / secondary special,Separated,With parents,1,1,0,0,Laborers,2,38,2,-25,0
23179,5142796,M,1,0,1,202500,Working,Secondary / secondary special,Separated,With parents,1,1,0,0,Laborers,2,38,2,-31,1
23180,5142798,M,1,0,1,202500,Working,Secondary / secondary special,Separated,With parents,1,1,0,0,Laborers,2,38,2,-24,0
23181,5142800,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-57,0
23182,5142801,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-15,0
23183,5142802,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-52,0
23184,5142803,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-43,0
23185,5142804,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-52,0
23186,5142805,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-49,0
23187,5142806,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-38,1
23188,5142807,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-36,1
23189,5142808,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-21,1
23190,5142809,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-17,1
23191,5142810,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,50,12,-15,1
23192,5142811,M,1,0,0,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,2,32,12,-37,0
23193,5142812,M,1,0,0,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,2,32,12,-48,0
23194,5142813,M,1,0,0,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,2,32,12,-3,0
23195,5142814,M,1,0,0,126000,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,2,28,8,-6,0
23196,5142815,M,1,0,0,126000,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,2,28,8,-18,0
23197,5142816,M,0,0,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,48,5,-11,0
23198,5142817,M,0,0,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,48,5,-7,1
23199,5142818,M,0,0,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,48,5,-51,1
23200,5142819,M,0,0,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,48,5,-16,1
23201,5142820,M,0,0,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3,48,5,-5,1
23202,5142821,M,1,0,1,180000,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,2,41,17,-25,0
23203,5142822,M,1,0,1,180000,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,2,41,17,-20,0
23204,5142823,M,1,0,1,180000,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,2,41,17,-34,0
23205,5142824,M,1,0,1,180000,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,2,41,17,-20,0
23206,5142825,M,1,0,1,180000,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,2,41,17,-19,0
23207,5142826,M,1,0,1,180000,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,2,41,17,-13,1
23208,5142827,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,2,46,8,-39,1
23209,5142828,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,2,46,8,-39,1
23210,5142829,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,2,46,8,-38,0
23211,5142830,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,2,46,8,-22,1
23212,5142831,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,2,46,8,-9,1
23213,5142832,F,0,0,0,121500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Cooking staff,1,33,4,-39,1
23214,5142836,M,1,0,0,225000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,1,Laborers,1,26,5,-27,1
23215,5142837,M,1,0,0,225000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,1,Laborers,1,26,5,-34,0
23216,5142838,M,1,0,0,225000,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,1,Laborers,1,26,5,-17,0
23217,5142863,F,1,0,4,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,6,40,5,-29,0
23218,5142864,F,1,0,4,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,6,40,5,-34,1
23219,5142865,F,1,0,4,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,6,40,5,-38,1
23220,5142866,F,1,0,4,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,6,40,5,-35,1
23221,5142867,F,1,0,4,202500,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,6,40,5,-26,1
23222,5142880,F,1,0,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Medicine staff,1,28,3,-36,1
23223,5142881,F,1,0,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Medicine staff,1,28,3,-15,1
23224,5142885,F,0,0,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,25,6,-48,1
23225,5142886,F,0,0,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,25,6,-3,1
23226,5142887,F,0,0,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,25,6,-3,0
23227,5142888,F,0,0,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,25,6,-5,1
23228,5142889,F,0,0,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,25,6,-18,1
23229,5142890,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-22,0
23230,5142891,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-34,0
23231,5142892,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-20,0
23232,5142893,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-21,0
23233,5142894,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-8,0
23234,5142895,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-49,1
23235,5142896,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-38,0
23236,5142897,F,0,0,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,42,2,-32,1
23237,5142898,F,0,0,0,112500,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Laborers,1,25,1,-28,0
23238,5142899,F,0,0,0,112500,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Laborers,1,25,1,-15,0
23239,5142900,F,0,0,0,112500,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Laborers,1,25,1,-4,0
23240,5142908,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-24,0
23241,5142909,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-22,0
23242,5142910,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-28,0
23243,5142911,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-24,1
23244,5142912,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-24,0
23245,5142913,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-21,1
23246,5142914,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-17,1
23247,5142915,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-15,1
23248,5142916,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-24,1
23249,5142917,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-37,0
23250,5142918,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-40,0
23251,5142919,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-40,1
23252,5142920,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-24,0
23253,5142921,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-24,0
23254,5142922,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-17,0
23255,5142923,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-36,0
23256,5142924,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-32,0
23257,5142925,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-21,0
23258,5142926,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-17,0
23259,5142927,F,0,0,1,292500,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,34,11,-9,1
23260,5142952,M,0,0,1,202500,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Laborers,2,23,2,-28,1
23261,5142953,M,0,0,1,202500,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Laborers,2,23,2,-10,1
23262,5142954,M,0,0,1,202500,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Laborers,2,23,2,-15,1
23263,5142957,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,3,34,7,-27,0
23264,5142958,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,3,34,7,-15,1
23265,5142959,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,3,34,7,-46,0
23266,5142960,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,3,34,7,-49,0
23267,5142961,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,3,34,7,-39,0
23268,5142962,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,3,34,7,-13,0
23269,5142963,M,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,3,29,3,-60,1
23270,5142966,M,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,3,29,3,-26,1
23271,5142968,M,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,3,29,3,-59,0
23272,5142969,M,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,3,29,3,-17,0
23273,5142971,M,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,3,29,3,-34,0
23274,5142974,M,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,3,29,3,-8,1
23275,5142975,F,0,0,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Sales staff,1,24,1,-14,1
23276,5142976,F,0,0,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Sales staff,1,24,1,-6,1
23277,5142977,F,0,0,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Sales staff,1,24,1,-6,1
23278,5142978,M,0,0,0,261000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2,30,7,-28,1
23279,5142979,M,0,0,0,261000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2,30,7,-31,0
23280,5142983,M,0,0,0,261000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2,30,7,-3,0
23281,5142984,F,0,0,1,135000,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,3,29,4,-34,0
23282,5142986,F,0,0,1,135000,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,3,29,4,-49,1
23283,5142987,F,0,0,1,135000,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,3,29,4,-43,0
23284,5142988,F,0,0,1,135000,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,3,29,4,-39,0
23285,5142989,F,0,0,1,135000,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,3,29,4,-14,1
23286,5142991,M,1,0,0,76500,Working,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2,26,6,-24,0
23287,5142993,F,1,0,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,1,Core staff,1,28,3,-38,1
23288,5142994,F,1,0,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,1,Core staff,1,28,3,-20,1
23289,5142995,F,1,0,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,1,Core staff,1,28,3,-50,0
23290,5142996,F,1,0,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,1,Core staff,1,28,3,-6,1
23291,5142997,M,1,0,1,166500,State servant,Secondary / secondary special,Married,With parents,1,0,1,0,Core staff,3,34,15,-17,1
23292,5142998,M,1,0,1,166500,State servant,Secondary / secondary special,Married,With parents,1,0,1,0,Core staff,3,34,15,-22,1
23293,5142999,M,1,0,1,166500,State servant,Secondary / secondary special,Married,With parents,1,0,1,0,Core staff,3,34,15,-19,1
23294,5143000,M,1,0,1,166500,State servant,Secondary / secondary special,Married,With parents,1,0,1,0,Core staff,3,34,15,-28,1
23295,5143015,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,1,0,0,0,Laborers,2,40,9,-16,0
23296,5143016,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,1,0,0,0,Laborers,2,40,9,-6,0
23297,5143017,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,1,0,0,0,Laborers,2,40,9,-13,0
23298,5143018,M,0,0,0,270000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,2,32,2,-46,0
23299,5143019,M,0,0,0,270000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,2,32,2,-46,0
23300,5143020,M,0,0,0,270000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,2,32,2,-26,0
23301,5143022,M,0,0,0,270000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,2,32,2,-26,0
23302,5143023,M,0,0,0,270000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,2,32,2,-26,0
23303,5143024,M,0,0,0,270000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,2,32,2,-40,0
23304,5143025,M,0,0,0,270000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Laborers,2,32,2,-7,0
23305,5143027,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,36,1,-4,0
23306,5143028,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,36,1,-2,1
23307,5143029,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,36,1,-15,0
23308,5143030,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,36,1,-43,1
23309,5143031,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,36,1,-33,0
23310,5143032,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,36,1,-19,1
23311,5143033,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,1,52,3,-18,0
23312,5143034,M,0,0,1,270000,Working,Higher education,Married,House / apartment,1,1,0,0,High skill tech staff,3,28,4,-20,0
23313,5143035,M,0,0,1,270000,Working,Higher education,Married,House / apartment,1,1,0,0,High skill tech staff,3,28,4,-36,0
23314,5143036,M,0,0,1,270000,Working,Higher education,Married,House / apartment,1,1,0,0,High skill tech staff,3,28,4,-39,1
23315,5143038,M,0,0,1,270000,Working,Higher education,Married,House / apartment,1,1,0,0,High skill tech staff,3,28,4,-39,0
23316,5143039,M,0,0,1,270000,Working,Higher education,Married,House / apartment,1,1,0,0,High skill tech staff,3,28,4,-9,1
23317,5143040,F,0,0,0,135000,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Accountants,1,28,4,-38,0
23318,5143041,F,0,0,0,135000,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Accountants,1,28,4,-17,0
23319,5143042,F,0,0,0,135000,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Accountants,1,28,4,-17,0
23320,5143043,F,0,0,0,135000,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Accountants,1,28,4,-6,0
23321,5143045,M,1,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,4,44,7,-21,0
23322,5143046,M,1,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,4,44,7,-33,1
23323,5143047,M,1,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,4,44,7,-45,0
23324,5143048,M,1,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,4,44,7,-45,0
23325,5143049,M,1,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,4,44,7,-33,0
23326,5143050,M,1,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,4,44,7,-16,0
23327,5143051,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2,39,4,-40,0
23328,5143052,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2,39,4,-17,0
23329,5143053,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2,39,4,-45,0
23330,5143054,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2,39,4,-17,0
23331,5143055,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2,39,4,-42,1
23332,5143056,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2,39,4,-27,0
23333,5143057,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2,39,4,-21,0
23334,5143058,F,0,0,0,135000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,27,2,-3,1
23335,5143059,F,0,0,0,135000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,27,2,-12,0
23336,5143060,F,0,0,0,135000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,27,2,-33,1
23337,5143061,F,0,0,0,135000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,27,2,-10,1
23338,5143062,F,0,0,0,135000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,27,2,-58,0
23339,5143063,F,0,0,0,135000,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,2,27,2,-59,0
23340,5143064,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-56,1
23341,5143065,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-55,1
23342,5143066,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-47,1
23343,5143067,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-40,1
23344,5143068,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-26,1
23345,5143069,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-21,1
23346,5143070,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-39,1
23347,5143071,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-25,0
23348,5143072,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-1,1
23349,5143073,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-17,1
23350,5143074,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-35,1
23351,5143075,F,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3,27,1,-44,1
23352,5143076,M,0,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Drivers,2,40,1,-30,1
23353,5143077,M,0,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Drivers,2,40,1,-14,1
23354,5143078,M,0,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Drivers,2,40,1,-14,1
23355,5143079,F,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,1,-34,0
23356,5143080,F,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,1,-46,1
23357,5143081,F,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,1,-34,0
23358,5143084,F,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,1,-8,1
23359,5143085,F,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,1,-8,0
23360,5143091,F,0,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,51,3,-6,0
23361,5143100,F,0,0,2,47250,Working,Secondary / secondary special,Married,With parents,1,1,0,0,Laborers,4,32,1,0,0
23362,5143101,F,0,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,27,1,-13,0
